Taxonomy.Order,Category,English.name,Scientific.Name,English.India,IUCN,WG,Genus.Name,Species.Name,Subspecies.Name,Feeding Guild,Raptors,Primary Hole-nesters,Woodland Understorey Birds,Parasitic Cuckoos
9861,species,Black-backed Dwarf-Kingfisher,Ceyx erithaca,Black-backed Dwarf-Kingfisher (Oriental Dwarf Kingfisher),Near Threatened,,Ceyx,erithaca,,Piscivore-Insectivore,,,,
9864,species,Rufous-backed Dwarf-Kingfisher,Ceyx rufidorsa,Rufous-backed Dwarf-Kingfisher,,,Ceyx,rufidorsa,,Piscivore-Insectivore,,,,
9940,species,Brown-winged Kingfisher,Pelargopsis amauroptera,Brown-winged Kingfisher,Near Threatened,,Pelargopsis,amauroptera,,Carnivore-Piscivore,,,,
9941,species,Stork-billed Kingfisher,Pelargopsis capensis,Stork-billed Kingfisher,,,Pelargopsis,capensis,,Carnivore-Piscivore,,,,
9961,species,Ruddy Kingfisher,Halcyon coromanda,Ruddy Kingfisher,,,Halcyon,coromanda,,Carnivore-Piscivore,,,,
9975,species,White-throated Kingfisher,Halcyon smyrnensis,White-throated Kingfisher,,,Halcyon,smyrnensis,,Piscivore-Insectivore,,,,
9988,species,Black-capped Kingfisher,Halcyon pileata,Black-capped Kingfisher,Vulnerable,,Halcyon,pileata,,Carnivore-Piscivore,,,,
10083,species,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,,,Todiramphus,chloris,,Carnivore-Piscivore,,,,
10192,species,Crested Kingfisher,Megaceryle lugubris,Crested Kingfisher,,,Megaceryle,lugubris,,Carnivore-Piscivore,,,,
10203,species,Pied Kingfisher,Ceryle rudis,Pied Kingfisher,,,Ceryle,rudis,,Carnivore-Piscivore,,,,
10222,spuh,kingfisher sp.,Alcedinidae sp.,kingfisher sp.,,,Alcedinidae,sp.,,Carnivore-Piscivore,,,,
9666,species,Blue-bearded Bee-eater,Nyctyornis athertoni,Blue-bearded Bee-eater,,,Nyctyornis,athertoni,,Canopy-Insectivore,,,,
9709,species,Asian Green Bee-eater,Merops orientalis,Asian Green Bee-eater,,,Merops,orientalis,,Canopy-Insectivore,,,,
9718,species,Blue-cheeked Bee-eater,Merops persicus,Blue-cheeked Bee-eater,,,Merops,persicus,,Canopy-Insectivore,,,,
9724,species,Blue-tailed Bee-eater,Merops philippinus,Blue-tailed Bee-eater,,,Merops,philippinus,,Canopy-Insectivore,,,,
9725,slash,Blue-cheeked/Blue-tailed Bee-eater,Merops persicus/philippinus,Blue-cheeked/Blue-tailed Bee-eater,,,Merops,persicus/philippinus,,Canopy-Insectivore,,,,
9727,species,European Bee-eater,Merops apiaster,European Bee-eater,,,Merops,apiaster,,Canopy-Insectivore,,,,
9728,species,Chestnut-headed Bee-eater,Merops leschenaulti,Chestnut-headed Bee-eater,,,Merops,leschenaulti,,Canopy-Insectivore,,,,
9735,spuh,bee-eater sp.,Merops sp.,bee-eater sp.,,,Merops,sp.,,Canopy-Insectivore,,,,
10224,species,European Roller,Coracias garrulus,European Roller,,,Coracias,garrulus,,Canopy-Insectivore,,,,
10235,species,Indian Roller,Coracias benghalensis,Indian Roller,,,Coracias,benghalensis,,Canopy-Insectivore,,,,
10244,spuh,roller sp.,Coracias sp.,roller sp.,,,Coracias,sp.,,Canopy-Insectivore,,,,
10254,species,Dollarbird,Eurystomus orientalis,X,,,Eurystomus,orientalis,,Canopy-Insectivore,,,,
10584,species,Malabar Barbet,Psilopogon malabaricus,Malabar Barbet (Crimson-throated Barbet),,X,Psilopogon,malabaricus,,Frugivore,,X,,
10586,species,Coppersmith Barbet,Psilopogon haemacephalus,Coppersmith Barbet,,,Psilopogon,haemacephalus,,Frugivore,,X,,
10599,slash,Malabar/Coppersmith Barbet,Psilopogon malabaricus/haemacephalus,Malabar/Coppersmith Barbet,,,Psilopogon,malabaricus/haemacephalus,,Frugivore,,X,,
10603,species,Black-eared Barbet,Psilopogon duvaucelii,Black-eared Barbet,,,Psilopogon,duvaucelii,,Frugivore,,X,,
10614,species,Great Barbet,Psilopogon virens,Great Barbet,,,Psilopogon,virens,,Frugivore,,X,,
10637,species,Lineated Barbet,Psilopogon lineatus,Lineated Barbet,,,Psilopogon,lineatus,,Frugivore,,X,,
10641,species,Brown-headed Barbet,Psilopogon zeylanicus,Brown-headed Barbet (Large Green Barbet),,,Psilopogon,zeylanicus,,Frugivore,,X,,
10646,species,White-cheeked Barbet,Psilopogon viridis,White-cheeked Barbet (Small Green Barbet),,,Psilopogon,viridis,,Frugivore,,X,,
10647,slash,Brown-headed/White-cheeked Barbet,Psilopogon zeylanicus/viridis,Brown-headed/White-cheeked Barbet,,,Psilopogon,zeylanicus/viridis,,Frugivore,,X,,
10649,species,Golden-throated Barbet,Psilopogon franklinii,Golden-throated Barbet,,,Psilopogon,franklinii,,Frugivore,,X,,
10669,species,Blue-throated Barbet,Psilopogon asiaticus,Blue-throated Barbet,,,Psilopogon,asiaticus,,Frugivore,,X,,
10676,spuh,asian barbet sp.,Megalaimidae sp.,asian barbet sp.,,,Megalaimidae,sp.,,Frugivore,,X,,
10885,species,Yellow-rumped Honeyguide,Indicator xanthonotus,Yellow-rumped Honeyguide,,,Indicator,xanthonotus,,Canopy-Insectivore,,X,,
10894,species,Eurasian Wryneck,Jynx torquilla,Eurasian Wryneck,,,Jynx,torquilla,,Bar-surface Feeder,,X,,
10905,species,Speckled Piculet,Picumnus innominatus,Speckled Piculet,,,Picumnus,innominatus,,Bar-surface Feeder,,X,,
11001,species,White-browed Piculet,Sasia ochracea,White-browed Piculet,,,Sasia,ochracea,,Bar-surface Feeder,,X,,
11117,species,Brown-capped Pygmy Woodpecker,Yungipicus nanus,Brown-capped Pygmy Woodpecker (Indian Pygmy Woodpecker),,,Yungipicus,nanus,,Bar-surface Feeder,,X,,
11125,species,Gray-capped Pygmy Woodpecker,Yungipicus canicapillus,Gray-capped Pygmy Woodpecker,,,Yungipicus,canicapillus,,Bar-surface Feeder,,X,,
11158,species,Brown-fronted Woodpecker,Dendrocoptes auriceps,Brown-fronted Woodpecker,,,Dendrocoptes,auriceps,,Bar-surface Feeder,,X,,
11210,species,Fulvous-breasted Woodpecker,Dendrocopos macei,Fulvous-breasted Woodpecker,,,Dendrocopos,macei,,Bar-surface Feeder,,X,,
11213,species,Freckle-breasted Woodpecker,Dendrocopos analis,Freckle-breasted Woodpecker (Spot-breasted Woodpecker),,,Dendrocopos,analis,,Bar-surface Feeder,,X,,
11217,species,Stripe-breasted Woodpecker,Dendrocopos atratus,Stripe-breasted Woodpecker,,,Dendrocopos,atratus,,Bar-surface Feeder,,X,,
11150,species,Yellow-crowned Woodpecker,Leiopicus mahrattensis,Yellow-crowned Woodpecker,,,Leiopicus,mahrattensis,,Bar-surface Feeder,,X,,
11205,species,Rufous-bellied Woodpecker,Dendrocopos hyperythrus,Rufous-bellied Woodpecker,,,Dendrocopos,hyperythrus,,Bar-surface Feeder,,X,,
11276,species,Crimson-naped Woodpecker,Dryobates cathpharius,Crimson-naped Woodpecker (Crimson-breasted Woodpecker),,,Dryobates,cathpharius,,Bar-surface Feeder,,X,,
11233,species,Darjeeling Woodpecker,Dendrocopos darjellensis,Darjeeling Woodpecker,,,Dendrocopos,darjellensis,,Bar-surface Feeder,,X,,
11236,species,Great Spotted Woodpecker,Dendrocopos major,Great Spotted Woodpecker,,,Dendrocopos,major,,Bar-surface Feeder,,X,,
11262,species,Sind Woodpecker,Dendrocopos assimilis,Sind Woodpecker,,,Dendrocopos,assimilis,,Bar-surface Feeder,,X,,
11256,species,Himalayan Woodpecker,Dendrocopos himalayensis,Himalayan Woodpecker,,,Dendrocopos,himalayensis,,Bar-surface Feeder,,X,,
11263,spuh,Dendrocopos sp.,Dendrocopos sp.,Dendrocopus woodpecker sp.,,,Dendrocopos,sp.,,Bar-surface Feeder,,X,,
11652,species,White-bellied Woodpecker,Dryocopus javensis,White-bellied Woodpecker (Great Black Woodpecker),,,Dryocopus,javensis,,Bar-surface Feeder,,X,,
11668,species,Andaman Woodpecker,Dryocopus hodgei,Andaman Woodpecker,Vulnerable,,Dryocopus,hodgei,,Bar-surface Feeder,,X,,
11513,species,Lesser Yellownape,Picus chlorolophus,Lesser Yellownape,,,Picus,chlorolophus,,Bar-surface Feeder,,X,,
11574,species,Greater Yellownape,Chrysophlegma flavinucha,Greater Yellownape,,,Chrysophlegma,flavinucha,,Bar-surface Feeder,,X,,
11583,slash,Lesser/Greater Yellownape,Picus chlorolophus/Chrysophlegma flavinucha,Lesser/Greater Yellownape,,,Picus/Chrysophlegma,chlorolophus/flavinucha,,Bar-surface Feeder,,X,,
11531,species,Streak-throated Woodpecker,Picus xanthopygaeus,Streak-throated Woodpecker,,,Picus,xanthopygaeus,,Bar-surface Feeder,,X,,
11532,species,Scaly-bellied Woodpecker,Picus squamatus,Scaly-bellied Woodpecker,,,Picus,squamatus,,Bar-surface Feeder,,X,,
11540,species,Gray-headed Woodpecker,Picus canus,Gray-headed Woodpecker,,,Picus,canus,,Bar-surface Feeder,,X,,
11568,spuh,Picus sp.,Picus sp.,Picus woodpecker sp.,,,Picus,sp.,,Bar-surface Feeder,,X,,
11489,species,Himalayan Flameback,Dinopium shorii,Himalayan Flameback,,,Dinopium,shorii,,Bar-surface Feeder,,X,,
11492,species,Common Flameback,Dinopium javanense,Common Flameback (Goldenbacked Three-toed Woodpecker),,,Dinopium,javanense,,Bar-surface Feeder,,X,,
11503,species,Black-rumped Flameback,Dinopium benghalense,Black-rumped Flameback (Lesser Goldenbacked Woodpecker),,,Dinopium,benghalense,,Bar-surface Feeder,,X,,
11512,spuh,flameback sp.,Chrysocolaptes/Dinopium sp.,flameback sp.,,,Chrysocolaptes/Dinopium,sp.,,Bar-surface Feeder,,X,,
11480,species,Pale-headed Woodpecker,Gecinulus grantia,Pale-headed Woodpecker,,,Gecinulus,grantia,,Bar-surface Feeder,,X,,
11460,species,Rufous Woodpecker,Micropternus brachyurus,Rufous Woodpecker,,,Micropternus,brachyurus,,Bar-surface Feeder,,X,,
11411,species,Greater Flameback,Chrysocolaptes guttacristatus,Greater Flameback,,,Chrysocolaptes,guttacristatus,,Bar-surface Feeder,,X,,
11416,species,Malabar Flameback,Chrysocolaptes socialis,Malabar Flameback,,X,Chrysocolaptes,socialis,,Bar-surface Feeder,,,,
11499,slash,Greater/Common Flameback,Chrysocolaptes guttacristatus/Dinopium javanense,Greater/Common Flameback,,,Chrysocolaptes/Dinopium,guttacristatus/javanense,,Bar-surface Feeder,,X,,
11429,species,White-naped Woodpecker,Chrysocolaptes festivus,White-naped Woodpecker,,,Chrysocolaptes,festivus,,Bar-surface Feeder,,X,,
11402,species,Bay Woodpecker,Blythipicus pyrrhotis,Bay Woodpecker,,,Blythipicus,pyrrhotis,,Bar-surface Feeder,,X,,
11012,species,Heart-spotted Woodpecker,Hemicircus canente,Heart-spotted Woodpecker,,,Hemicircus,canente,,Bar-surface Feeder,,X,,
11635,species,Great Slaty Woodpecker,Mulleripicus pulverulentus,Great Slaty Woodpecker,Vulnerable,,Mulleripicus,pulverulentus,,Bar-surface Feeder,,X,,
11819,spuh,woodpecker sp.,Picidae sp.,woodpecker sp.,,,Picidae,sp.,,Bar-surface Feeder,,X,,
11868,species,Collared Falconet,Microhierax caerulescens,Collared Falconet,,,Microhierax,caerulescens,,Carnivore-Insectivore,X,,,
11867,species,Pied Falconet,Microhierax melanoleucos,Pied Falconet,,,Microhierax,melanoleucos,,Carnivore-Insectivore,X,,,
11877,species,Lesser Kestrel,Falco naumanni,Lesser Kestrel,,,Falco,naumanni,,Carnivore-Insectivore,X,,,
11878,species,Eurasian Kestrel,Falco tinnunculus,Eurasian Kestrel (Common Kestrel),,,Falco,tinnunculus,,Carnivore-Insectivore,X,,,
11893,slash,Lesser/Eurasian Kestrel,Falco naumanni/tinnunculus,Lesser/Eurasian Kestrel,,,Falco,naumanni/tinnunculus,,Carnivore-Insectivore,X,,,
11937,species,Red-necked Falcon,Falco chicquera,Red-necked Falcon,Near Threatened,,Falco,chicquera,,Carnivore-Insectivore,X,,,
11943,species,Amur Falcon,Falco amurensis,Amur Falcon,,,Falco,amurensis,,Carnivore-Insectivore,X,,,
11947,species,Merlin,Falco columbarius,Merlin,,,Falco,columbarius,,Carnivore-Insectivore,X,,,
11958,species,Eurasian Hobby,Falco subbuteo,Eurasian Hobby,,,Falco,subbuteo,,Carnivore-Insectivore,X,,,
11963,species,Oriental Hobby,Falco severus,Oriental Hobby,,,Falco,severus,,Carnivore-Insectivore,X,,,
11990,species,Laggar Falcon,Falco jugger,Laggar Falcon,Near Threatened,,Falco,jugger,,Carnivore-Insectivore,X,,,
11991,species,Saker Falcon,Falco cherrug,Saker Falcon,Endangered,,Falco,cherrug,,Carnivore-Insectivore,X,,,
11997,species,Peregrine Falcon,Falco peregrinus,Peregrine Falcon,,,Falco,peregrinus,,Carnivore-Insectivore,X,,,
12014,group (monotypic),Peregrine Falcon (Shaheen),Falco peregrinus peregrinator,Peregrine Falcon (Shaheen),,,Falco,peregrinus,peregrinator,Carnivore-Insectivore,X,,,
12022,spuh,large falcon sp.,Falco sp. (large falcon sp.),large falcon sp.,,,Falco,sp.,,Carnivore-Insectivore,X,,,
12023,spuh,small falcon sp.,Falco sp. (small falcon sp.),small falcon sp.,,,Falco,sp.,,Carnivore-Insectivore,X,,,
12024,spuh,falcon sp.,Falco sp.,falcon sp.,,,Falco,sp.,,Carnivore-Insectivore,X,,,
12025,spuh,diurnal raptor sp.,Accipitriformes/Falconiformes sp.,diurnal raptor sp.,,,Accipitriformes/Falconiformes,sp.,,Carnivore,X,,,
12225,species,Alexandrine Parakeet,Psittacula eupatria,Alexandrine Parakeet,Near Threatened,,Psittacula,eupatria,,Frugivore-Insectivore,,,,
12232,species,Rose-ringed Parakeet,Psittacula krameri,Rose-ringed Parakeet,,,Psittacula,krameri,,Frugivore-Insectivore,,,,
12241,species,Slaty-headed Parakeet,Psittacula himalayana,Slaty-headed Parakeet,,,Psittacula,himalayana,,Frugivore-Insectivore,,,,
12242,species,Gray-headed Parakeet,Psittacula finschii,Gray-headed Parakeet,Near Threatened,,Psittacula,finschii,,Frugivore-Insectivore,,,,
12243,species,Plum-headed Parakeet,Psittacula cyanocephala,Plum-headed Parakeet,,,Psittacula,cyanocephala,,Frugivore-Insectivore,,,,
12246,species,Blossom-headed Parakeet,Psittacula roseata,Blossom-headed Parakeet,Near Threatened,,Psittacula,roseata,,Frugivore-Insectivore,,,,
12249,species,Malabar Parakeet,Psittacula columboides,Malabar Parakeet (Blue-winged Parakeet),,X,Psittacula,columboides,,Frugivore-Insectivore,,,,
12251,species,Derbyan Parakeet,Psittacula derbiana,Derbyan Parakeet,,,Psittacula,derbiana,,Frugivore-Insectivore,,,,
12252,species,Red-breasted Parakeet,Psittacula alexandri,Red-breasted Parakeet,Near Threatened,,Psittacula,alexandri,,Frugivore-Insectivore,,,,
12261,species,Nicobar Parakeet,Psittacula caniceps,Nicobar Parakeet,Near Threatened,,Psittacula,caniceps,,Frugivore-Insectivore,,,,
12263,species,Long-tailed Parakeet,Psittacula longicauda,Long-tailed Parakeet,Vulnerable,,Psittacula,longicauda,,Frugivore-Insectivore,,,,
12585,species,Vernal Hanging-Parrot,Loriculus vernalis,Vernal Hanging-Parrot (Indian Lorikeet),,,Loriculus,vernalis,,Frugivore-Insectivore,,,,
13091,spuh,parakeet sp.,Psittaciformes sp. (parakeet sp.),parakeet sp.,,,Psittaciformes,sp.,,Frugivore-Insectivore,,,,
13130,species,Long-tailed Broadbill,Psarisomus dalhousiae,Long-tailed Broadbill,,,Psarisomus,dalhousiae,,Canopy-Insectivore,,,,
13155,species,Gray-lored Broadbill,Serilophus rubropygius,Grey-lored Broadbill (Silver-breasted Broadbill),,,Serilophus,rubropygius,,Canopy-Insectivore,,,,
13229,species,Blue-naped Pitta,Hydrornis nipalensis,Blue-naped Pitta,,,Hydrornis,nipalensis,,Understory-Insectivore,,,X,
13246,species,Blue Pitta,Hydrornis cyaneus,Blue Pitta,,,Hydrornis,cyaneus,,Understory-Insectivore,,,X,
13258,species,Indian Pitta,Pitta brachyura,Indian Pitta,,,Pitta,brachyura,,Understory-Insectivore,,,X,
13259,species,Blue-winged Pitta,Pitta moluccensis,Blue-winged Pitta,,,Pitta,moluccensis,,Understory-Insectivore,,,X,
13262,species,Western Hooded Pitta,Pitta sordida,Western Hooded Pitta,,,Pitta,sordida,,Understory-Insectivore,,,X,
13261,species,Nicobar Hooded Pitta,Pitta abbotti,Nicobar Hooded Pitta,,,Pitta,abbotti,,Understory-Insectivore,,,x,
13300,species,Mangrove Pitta,Pitta megarhyncha,Mangrove Pitta,Near Threatened,,Pitta,megarhyncha,,Understory-Insectivore,,,X,
13305,spuh,Pitta sp. (genus Pitta),Pitta sp.,Pitta sp. (genus Pitta),,,Pitta,sp.,,Understory-Insectivore,,,X,
19716,species,Malabar Woodshrike,Tephrodornis sylvicola,Malabar Woodshrike,,X,Tephrodornis,sylvicola,,Canopy-Insectivore,,,,
19717,species,Large Woodshrike,Tephrodornis virgatus,Large Woodshrike,,,Tephrodornis,virgatus,,Canopy-Insectivore,,,,
19728,species,Common Woodshrike,Tephrodornis pondicerianus,Common Woodshrike,,,Tephrodornis,pondicerianus,,Canopy-Insectivore,,,,
19733,slash,Large/Common Woodshrike,Tephrodornis virgatus/pondicerianus,Large/Common Woodshrike,,,Tephrodornis,virgatus/pondicerianus,,Canopy-Insectivore,,,,
19735,species,Bar-winged Flycatcher-shrike,Hemipus picatus,Bar-winged Flycatcher-shrike,,,Hemipus,picatus,,Canopy-Insectivore,,,,
19513,species,Ashy Woodswallow,Artamus fuscus,Ashy Woodswallow,,,Artamus,fuscus,,Aerial-Insectivore,,,,
19517,species,White-breasted Woodswallow,Artamus leucorynchus,White-breasted Woodswallow,,,Artamus,leucorynchus,,Aerial-Insectivore,,,,
19790,species,Common Iora,Aegithina tiphia,Common Iora,,,Aegithina,tiphia,,Canopy-Insectivore,,,,
19802,species,White-tailed Iora,Aegithina nigrolutea,White-tailed Iora (Marshall's Iora),,,Aegithina,nigrolutea,,Canopy-Insectivore,,,,
19803,slash,Common/White-tailed Iora,Aegithina tiphia/nigrolutea,Common/White-tailed Iora,,,Aegithina,tiphia/nigrolutea,,Canopy-Insectivore,,,,
18374,species,White-bellied Minivet,Pericrocotus erythropygius,White-bellied Minivet,,,Pericrocotus,erythropygius,,Canopy-Insectivore,,,,
18379,species,Small Minivet,Pericrocotus cinnamomeus,Small Minivet,,,Pericrocotus,cinnamomeus,,Canopy-Insectivore,,,,
18389,species,Gray-chinned Minivet,Pericrocotus solaris,Gray-chinned Minivet,,,Pericrocotus,solaris,,Canopy-Insectivore,,,,
18401,species,Short-billed Minivet,Pericrocotus brevirostris,Short-billed Minivet,,,Pericrocotus,brevirostris,,Canopy-Insectivore,,,,
18407,species,Long-tailed Minivet,Pericrocotus ethologus,Long-tailed Minivet,,,Pericrocotus,ethologus,,Canopy-Insectivore,,,,
18415,species,Orange Minivet,Pericrocotus flammeus,Orange Minivet,,,Pericrocotus,flammeus,,Canopy-Insectivore,,,,
18416,species,Scarlet Minivet,Pericrocotus speciosus,Scarlet Minivet,,,Pericrocotus,speciosus,,Canopy-Insectivore,,,,
18440,species,Ashy Minivet,Pericrocotus divaricatus,Ashy Minivet,,,Pericrocotus,divaricatus,,Canopy-Insectivore,,,,
18442,species,Brown-rumped Minivet,Pericrocotus cantonensis,Brown-rumped Minivet,,,Pericrocotus,cantonensis,,Canopy-Insectivore,,,,
18443,slash,Ashy/Brown-rumped Minivet,Pericrocotus divaricatus/cantonensis,Ashy/Brown-rumped Minivet,,,Pericrocotus,divaricatus/cantonensis,,Canopy-Insectivore,,,,
18444,species,Rosy Minivet,Pericrocotus roseus,Rosy Minivet,,,Pericrocotus,roseus,,Canopy-Insectivore,,,,
18448,spuh,minivet sp.,Pericrocotus sp.,minivet sp.,,,Pericrocotus,sp.,,Canopy-Insectivore,,,,
18520,species,Indian Cuckooshrike,Coracina macei,Indian Cuckooshrike,,,Coracina,macei,,Canopy-Insectivore,,,,
18552,species,Andaman Cuckooshrike,Coracina dobsoni,Andaman Cuckooshrike,Near Threatened,,Coracina,dobsoni,,Canopy-Insectivore,,,,
18568,spuh,Coracina sp.,Coracina sp.,Coracina cuckooshrike sp.,,,Coracina,sp.,,Canopy-Insectivore,,,,
18636,species,Pied Triller,Lalage nigra,Pied Triller,,,Lalage,nigra,,Canopy-Insectivore,,,,
18643,species,Black-winged Cuckooshrike,Lalage melaschistos,Black-winged Cuckooshrike,,,Lalage,melaschistos,,Canopy-Insectivore,,,,
18648,species,Black-headed Cuckooshrike,Lalage melanoptera,Black-headed Cuckooshrike,,,Lalage,melanoptera,,Canopy-Insectivore,,,,
18749,spuh,cuckooshrike sp.,Campephagidae sp.,cuckooshrike sp.,,,Campephagidae,sp.,,Canopy-Insectivore,,,,
19301,species,Mangrove Whistler,Pachycephala cinerea,Mangrove Whistler,,,Pachycephala,cinerea,,Canopy-Insectivore,,,,
20814,species,Red-backed Shrike,Lanius collurio,Red-backed Shrike,,,Lanius,collurio,,Understory-Insectivore,,,,
20815,species,Red-tailed Shrike,Lanius phoenicuroides,Red-tailed Shrike,,,Lanius,phoenicuroides,,Understory-Insectivore,,,,
20817,species,Isabelline Shrike,Lanius isabellinus,Isabelline Shrike,,,Lanius,isabellinus,,Understory-Insectivore,,,,
20822,slash,Red-tailed/Isabelline Shrike,Lanius phoenicuroides/isabellinus,Red-tailed/Isabelline Shrike,,,Lanius,phoenicuroides/isabellinus,,Understory-Insectivore,,,,
20823,species,Brown Shrike,Lanius cristatus,Brown Shrike,,,Lanius,cristatus,,Understory-Insectivore,,,,
20830,slash,Red-tailed/Isabelline/Brown Shrike,Lanius phoenicuroides/isabellinus/cristatus,Red-tailed/Isabelline/Brown Shrike,,,Lanius,phoenicuroides/isabellinus/cristatus,,Understory-Insectivore,,,,
20831,species,Burmese Shrike,Lanius collurioides,Burmese Shrike,,,Lanius,collurioides,,Understory-Insectivore,,,,
20835,species,Bay-backed Shrike,Lanius vittatus,Bay-backed Shrike,,,Lanius,vittatus,,Understory-Insectivore,,,,
20838,species,Long-tailed Shrike,Lanius schach,Long-tailed Shrike,,,Lanius,schach,,Understory-Insectivore,,,,
20853,species,Gray-backed Shrike,Lanius tephronotus,Gray-backed Shrike,,,Lanius,tephronotus,,Understory-Insectivore,,,,
20881,species,Great Gray Shrike,Lanius excubitor,Great Gray Shrike,,,Lanius,excubitor,,Understory-Insectivore,,,,
20899,species,Lesser Gray Shrike,Lanius minor,Lesser Gray Shrike,,,Lanius,minor,,Understory-Insectivore,,,,
20929,species,Woodchat Shrike,Lanius senator,Woodchat Shrike,Near Threatened,,Lanius,senator,,Understory-Insectivore,,,,
20934,spuh,shrike sp.,Laniidae sp.,shrike sp.,,,Laniidae,sp.,,Understory-Insectivore,,,,
18817,species,Black-headed Shrike-Babbler,Pteruthius rufiventer,Black-headed Shrike-Babbler,,,Pteruthius,rufiventer,,Canopy-Insectivore,,,,
18820,group (monotypic),White-browed Shrike-Babbler (Himalayan),Pteruthius aeralatus ripleyi,White-browed Shrike-Babbler (Himalayan),,,Pteruthius,aeralatus,ripleyi,Canopy-Insectivore,,,,
18819,species,White-browed Shrike-Babbler,Pteruthius aeralatus,White-browed Shrike-Babbler,,,Pteruthius,aeralatus,,Canopy-Insectivore,,,,
18829,species,Green Shrike-Babbler,Pteruthius xanthochlorus,Green Shrike-Babbler,,,Pteruthius,xanthochlorus,,Canopy-Insectivore,,,,
18836,species,Black-eared Shrike-Babbler,Pteruthius melanotis,Black-eared Shrike-Babbler,,,Pteruthius,melanotis,,Canopy-Insectivore,,,,
18840,species,Clicking Shrike-Babbler,Pteruthius intermedius,Clicking Shrike-Babbler,,,Pteruthius,intermedius,,Canopy-Insectivore,,,,
18843,spuh,shrike-babbler sp.,Pteruthius sp.,shrike-babbler sp.,,,Pteruthius,sp.,,Canopy-Insectivore,,,,
18844,species,White-bellied Erpornis,Erpornis zantholeuca,White-bellied Erpornis (White-bellied Yuhina),,,Erpornis,zantholeuca,,Canopy-Insectivore,,,,
19411,species,Eurasian Golden Oriole,Oriolus oriolus,Eurasian Golden Oriole,,,Oriolus,oriolus,,Canopy-Insectivore,,,,
19412,species,Indian Golden Oriole,Oriolus kundoo,Indian Golden Oriole,,,Oriolus,kundoo,,Canopy-Insectivore,,,,
19413,slash,Eurasian/Indian Golden Oriole,Oriolus oriolus/kundoo,Eurasian/Indian Golden Oriole,,,Oriolus,oriolus/kundoo,,Canopy-Insectivore,,,,
